,val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,Unnamed: 6,i,filetype,seed,dataset,method,test_mcc,test_loss,test_step,val_acc,best_val_acc,test_acc,val_f1,val_acc_and_f1,Unnamed: 8,test_f1,test_acc_and_f1,val_pearson,val_spearmanr,val_corr,best_val_spearmanr,test_pearson,test_spearmanr,test_corr
6979,,0.822352,,5e-06,0.099417,272.0,,7,raw_log,17,MRPC,reinit_debiased,,,,0.857143,0.857143,,0.900344,0.878743,,,,,,,,,,
6980,,0.86264,,3e-06,0.104068,306.0,,8,raw_log,17,MRPC,reinit_debiased,,,,0.852217,0.857143,,0.896552,0.874384,,,,,,,,,,
6981,,0.878779,,0.0,0.093636,340.0,,9,raw_log,17,MRPC,reinit_debiased,,,,0.862069,0.862069,,0.90411,0.883089,,,,,,,,,,
6982,,0.872787,,0.0,0.038597,345.0,,10,raw_log,17,MRPC,reinit_debiased,,,,0.862069,0.862069,,0.90411,0.883089,,,,,,,,,,
6983,,,,,,,,0,test_last_log,17,MRPC,reinit_debiased,,0.6146,345.0,,,0.8683,,,,0.9078,0.8881,,,,,,,
6984,,,,,,,,0,test_best_log,17,MRPC,reinit_debiased,,0.6148,345.0,,,0.8683,,,,0.9078,0.8881,,,,,,,
6985,,0.627909,,2e-05,0.67923,34.0,,0,raw_log,24,MRPC,reinit_debiased,,,,0.70936,0.70936,,0.815047,0.762203,,,,,,,,,,
6986,,0.556992,,1.8e-05,0.565038,68.0,,1,raw_log,24,MRPC,reinit_debiased,,,,0.773399,0.773399,,0.844595,0.808997,,,,,,,,,,
6987,,0.508338,,1.6e-05,0.494499,102.0,,2,raw_log,24,MRPC,reinit_debiased,,,,0.758621,0.773399,,0.816479,0.78755,,,,,,,,,,
6988,,0.506178,,1.3e-05,0.390345,136.0,,3,raw_log,24,MRPC,reinit_debiased,,,,0.832512,0.832512,,0.881944,0.857228,,,,,,,,,,
6989,,0.527206,,1.1e-05,0.284997,170.0,,4,raw_log,24,MRPC,reinit_debiased,,,,0.832512,0.832512,,0.881944,0.857228,,,,,,,,,,
6990,,0.53636,,9e-06,0.278591,204.0,,5,raw_log,24,MRPC,reinit_debiased,,,,0.817734,0.832512,,0.865455,0.841594,,,,,,,,,,
6991,,0.598545,,7e-06,0.207172,238.0,,6,raw_log,24,MRPC,reinit_debiased,,,,0.837438,0.837438,,0.884211,0.860824,,,,,,,,,,
6992,,0.900242,,5e-06,0.132111,272.0,,7,raw_log,24,MRPC,reinit_debiased,,,,0.847291,0.847291,,0.896321,0.871806,,,,,,,,,,
6993,,0.861116,,3e-06,0.091449,306.0,,8,raw_log,24,MRPC,reinit_debiased,,,,0.832512,0.847291,,0.883562,0.858037,,,,,,,,,,
6994,,0.938586,,0.0,0.080512,340.0,,9,raw_log,24,MRPC,reinit_debiased,,,,0.837438,0.847291,,0.886598,0.862018,,,,,,,,,,
6995,,0.943005,,0.0,0.051603,345.0,,10,raw_log,24,MRPC,reinit_debiased,,,,0.837438,0.847291,,0.886598,0.862018,,,,,,,,,,
6996,,,,,,,,0,test_last_log,24,MRPC,reinit_debiased,,0.5242,345.0,,,0.8927,,,,0.9236,0.9081,,,,,,,
6997,,,,,,,,0,test_best_log,24,MRPC,reinit_debiased,,0.5243,345.0,,,0.8927,,,,0.9236,0.9081,,,,,,,
6998,,0.636271,,2e-05,0.613798,34.0,,0,raw_log,39,MRPC,reinit_debiased,,,,0.753695,0.753695,,0.845679,0.799687,,,,,,,,,,
6999,,0.58158,,1.8e-05,0.569122,68.0,,1,raw_log,39,MRPC,reinit_debiased,,,,0.62069,0.753695,,0.631579,0.626134,,,,,,,,,,
7000,,0.576422,,1.6e-05,0.498417,102.0,,2,raw_log,39,MRPC,reinit_debiased,,,,0.788177,0.788177,,0.857143,0.82266,,,,,,,,,,
7001,,0.600119,,1.3e-05,0.36617,136.0,,3,raw_log,39,MRPC,reinit_debiased,,,,0.812808,0.812808,,0.864286,0.838547,,,,,,,,,,
7002,,0.475873,,1.1e-05,0.266724,170.0,,4,raw_log,39,MRPC,reinit_debiased,,,,0.857143,0.857143,,0.895307,0.876225,,,,,,,,,,
7003,,0.537871,,9e-06,0.270002,204.0,,5,raw_log,39,MRPC,reinit_debiased,,,,0.837438,0.857143,,0.889632,0.863535,,,,,,,,,,
7004,,0.642817,,7e-06,0.235149,238.0,,6,raw_log,39,MRPC,reinit_debiased,,,,0.842365,0.857143,,0.890411,0.866388,,,,,,,,,,
7005,,0.710753,,5e-06,0.120481,272.0,,7,raw_log,39,MRPC,reinit_debiased,,,,0.842365,0.857143,,0.885714,0.864039,,,,,,,,,,
7006,,0.826837,,3e-06,0.130794,306.0,,8,raw_log,39,MRPC,reinit_debiased,,,,0.842365,0.857143,,0.888112,0.865238,,,,,,,,,,
7007,,0.79642,,0.0,0.095548,340.0,,9,raw_log,39,MRPC,reinit_debiased,,,,0.842365,0.857143,,0.887324,0.864844,,,,,,,,,,
7008,,0.798689,,0.0,0.077549,345.0,,10,raw_log,39,MRPC,reinit_debiased,,,,0.847291,0.857143,,0.891228,0.869259,,,,,,,,,,
7009,,,,,,,,0,test_last_log,39,MRPC,reinit_debiased,,0.4685,345.0,,,0.8732,,,,0.9097,0.8914,,,,,,,
7010,,,,,,,,0,test_best_log,39,MRPC,reinit_debiased,,0.4662,345.0,,,0.8732,,,,0.9097,0.8914,,,,,,,
7011,,0.885228,,2e-05,0.620868,34.0,,0,raw_log,10,MRPC,reinit_debiased,,,,0.704433,0.704433,,0.821429,0.762931,,,,,,,,,,
7012,,0.545625,,1.8e-05,0.532951,68.0,,1,raw_log,10,MRPC,reinit_debiased,,,,0.768473,0.768473,,0.83737,0.802922,,,,,,,,,,
7013,,0.644047,,1.6e-05,0.517039,102.0,,2,raw_log,10,MRPC,reinit_debiased,,,,0.807882,0.807882,,0.87619,0.842036,,,,,,,,,,
7014,,0.658156,,1.3e-05,0.326493,136.0,,3,raw_log,10,MRPC,reinit_debiased,,,,0.827586,0.827586,,0.879725,0.853656,,,,,,,,,,
7015,,0.557815,,1.1e-05,0.298557,170.0,,4,raw_log,10,MRPC,reinit_debiased,,,,0.842365,0.842365,,0.892617,0.867491,,,,,,,,,,
7016,,0.649257,,9e-06,0.266287,204.0,,5,raw_log,10,MRPC,reinit_debiased,,,,0.842365,0.842365,,0.892617,0.867491,,,,,,,,,,
7017,,0.73743,,7e-06,0.233647,238.0,,6,raw_log,10,MRPC,reinit_debiased,,,,0.852217,0.852217,,0.900662,0.87644,,,,,,,,,,
7018,,0.670261,,5e-06,0.132368,272.0,,7,raw_log,10,MRPC,reinit_debiased,,,,0.842365,0.852217,,0.886525,0.864445,,,,,,,,,,
7019,,0.727354,,3e-06,0.116175,306.0,,8,raw_log,10,MRPC,reinit_debiased,,,,0.862069,0.862069,,0.902778,0.882423,,,,,,,,,,
7020,,0.732881,,0.0,0.080788,340.0,,9,raw_log,10,MRPC,reinit_debiased,,,,0.857143,0.862069,,0.898955,0.878049,,,,,,,,,,
7021,,0.732677,,0.0,0.119927,345.0,,10,raw_log,10,MRPC,reinit_debiased,,,,0.857143,0.862069,,0.898955,0.878049,,,,,,,,,,
7022,,,,,,,,0,test_last_log,10,MRPC,reinit_debiased,,0.4851,345.0,,,0.8732,,,,0.9091,0.8911,,,,,,,
7023,,,,,,,,0,test_best_log,10,MRPC,reinit_debiased,,0.4852,345.0,,,0.8732,,,,0.9091,0.8911,,,,,,,
7024,,0.633608,,2e-05,0.594757,34.0,,0,raw_log,44,MRPC,reinit_debiased,,,,0.73399,0.73399,,0.830189,0.782089,,,,,,,,,,
7025,,0.535477,,1.8e-05,0.572765,68.0,,1,raw_log,44,MRPC,reinit_debiased,,,,0.763547,0.763547,,0.84106,0.802303,,,,,,,,,,
7026,,0.456792,,1.6e-05,0.528514,102.0,,2,raw_log,44,MRPC,reinit_debiased,,,,0.738916,0.763547,,0.785425,0.762171,,,,,,,,,,
7027,,0.751676,,1.3e-05,0.408922,136.0,,3,raw_log,44,MRPC,reinit_debiased,,,,0.82266,0.82266,,0.878378,0.850519,,,,,,,,,,
7028,,0.490423,,1.1e-05,0.317744,170.0,,4,raw_log,44,MRPC,reinit_debiased,,,,0.793103,0.82266,,0.847826,0.820465,,,,,,,,,,
7029,,0.743313,,9e-06,0.266547,204.0,,5,raw_log,44,MRPC,reinit_debiased,,,,0.82266,0.82266,,0.881579,0.85212,,,,,,,,,,
7030,,0.752267,,7e-06,0.227448,238.0,,6,raw_log,44,MRPC,reinit_debiased,,,,0.832512,0.832512,,0.886667,0.859589,,,,,,,,,,
7031,,0.664997,,5e-06,0.118264,272.0,,7,raw_log,44,MRPC,reinit_debiased,,,,0.807882,0.832512,,0.859206,0.833544,,,,,,,,,,
7032,,0.90546,,3e-06,0.074607,306.0,,8,raw_log,44,MRPC,reinit_debiased,,,,0.842365,0.842365,,0.890411,0.866388,,,,,,,,,,
7033,,0.843402,,0.0,0.107449,340.0,,9,raw_log,44,MRPC,reinit_debiased,,,,0.842365,0.842365,,0.889655,0.86601,,,,,,,,,,
7034,,0.84607,,0.0,0.105062,345.0,,10,raw_log,44,MRPC,reinit_debiased,,,,0.842365,0.842365,,0.889655,0.86601,,,,,,,,,,
7035,,,,,,,,0,test_last_log,44,MRPC,reinit_debiased,,0.551,345.0,,,0.8927,,,,0.9252,0.9089,,,,,,,
7036,,,,,,,,0,test_best_log,44,MRPC,reinit_debiased,,0.5515,345.0,,,0.8927,,,,0.9252,0.9089,,,,,,,
7037,,0.854878,,2e-05,0.632284,34.0,,0,raw_log,13,MRPC,reinit_debiased,,,,0.70936,0.70936,,0.821752,0.765556,,,,,,,,,,
7038,,0.583409,,1.8e-05,0.569466,68.0,,1,raw_log,13,MRPC,reinit_debiased,,,,0.788177,0.788177,,0.863492,0.825835,,,,,,,,,,
7039,,0.625411,,1.6e-05,0.498537,102.0,,2,raw_log,13,MRPC,reinit_debiased,,,,0.773399,0.788177,,0.85443,0.813915,,,,,,,,,,
7040,,0.646907,,1.3e-05,0.376051,136.0,,3,raw_log,13,MRPC,reinit_debiased,,,,0.82266,0.82266,,0.88,0.85133,,,,,,,,,,
7041,,0.52199,,1.1e-05,0.320471,170.0,,4,raw_log,13,MRPC,reinit_debiased,,,,0.802956,0.82266,,0.858156,0.830556,,,,,,,,,,
7042,,0.549195,,9e-06,0.304148,204.0,,5,raw_log,13,MRPC,reinit_debiased,,,,0.847291,0.847291,,0.892734,0.870012,,,,,,,,,,
7043,,0.631219,,7e-06,0.247533,238.0,,6,raw_log,13,MRPC,reinit_debiased,,,,0.832512,0.847291,,0.884354,0.858433,,,,,,,,,,
7044,,0.856146,,5e-06,0.112893,272.0,,7,raw_log,13,MRPC,reinit_debiased,,,,0.847291,0.847291,,0.892734,0.870012,,,,,,,,,,
7045,,0.85773,,3e-06,0.08176,306.0,,8,raw_log,13,MRPC,reinit_debiased,,,,0.862069,0.862069,,0.902098,0.882083,,,,,,,,,,
7046,,0.934527,,0.0,0.108131,340.0,,9,raw_log,13,MRPC,reinit_debiased,,,,0.837438,0.862069,,0.887372,0.862405,,,,,,,,,,
7047,,0.9258,,0.0,0.097221,345.0,,10,raw_log,13,MRPC,reinit_debiased,,,,0.847291,0.862069,,0.892734,0.870012,,,,,,,,,,
7048,,,,,,,,0,test_last_log,13,MRPC,reinit_debiased,,0.6676,345.0,,,0.878,,,,0.9158,0.8969,,,,,,,
7049,,,,,,,,0,test_best_log,13,MRPC,reinit_debiased,,0.667,345.0,,,0.878,,,,0.9158,0.8969,,,,,,,
7050,,0.624488,,2e-05,2.389454,54.0,,0,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.861861,0.859114,0.860488,0.859114,,,
7051,,0.599758,,1.8e-05,0.694762,108.0,,1,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.885167,0.885109,0.885138,0.885109,,,
7052,,0.517932,,1.6e-05,0.56808,162.0,,2,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.895636,0.89431,0.894973,0.89431,,,
7053,,0.494073,,1.3e-05,0.449613,216.0,,3,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.900103,0.899453,0.899778,0.899453,,,
7054,,0.450331,,1.1e-05,0.344431,270.0,,4,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.904344,0.903311,0.903827,0.903311,,,
7055,,0.448008,,9e-06,0.326049,324.0,,5,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.903654,0.902089,0.902872,0.903311,,,
7056,,0.475396,,7e-06,0.306398,378.0,,6,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.902444,0.902096,0.90227,0.903311,,,
7057,,0.436313,,4e-06,0.206109,432.0,,7,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.905881,0.903891,0.904886,0.903891,,,
7058,,0.43122,,2e-06,0.205615,486.0,,8,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.905846,0.905157,0.905501,0.905157,,,
7059,,0.43486,,0.0,0.184662,540.0,,9,raw_log,8,STS-B,reinit_debiased,,,,,,,,,,,,0.906425,0.905236,0.905831,0.905236,,,
7060,,,,,,,,0,test_last_log,8,STS-B,reinit_debiased,,0.4572,540.0,,,,,,,,,,,,,0.9028,0.8984,0.9006
7061,,,,,,,,0,test_best_log,8,STS-B,reinit_debiased,,0.4572,540.0,,,,,,,,,,,,,0.9028,0.8984,0.9006
7062,,0.854457,,2e-05,2.618025,54.0,,0,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.861643,0.860812,0.861227,0.860812,,,
7063,,0.481543,,1.8e-05,0.702767,108.0,,1,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.896154,0.89437,0.895262,0.89437,,,
7064,,0.44956,,1.6e-05,0.601396,162.0,,2,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.899914,0.8979,0.898907,0.8979,,,
7065,,0.492606,,1.3e-05,0.41276,216.0,,3,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.893538,0.893809,0.893673,0.8979,,,
7066,,0.467672,,1.1e-05,0.372582,270.0,,4,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.900726,0.898998,0.899862,0.898998,,,
7067,,0.509491,,9e-06,0.339117,324.0,,5,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.896827,0.895609,0.896218,0.898998,,,
7068,,0.47378,,7e-06,0.285629,378.0,,6,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.901484,0.899675,0.900579,0.899675,,,
7069,,0.47873,,4e-06,0.232794,432.0,,7,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.900519,0.898817,0.899668,0.899675,,,
7070,,0.421144,,2e-06,0.200378,486.0,,8,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.904452,0.902455,0.903453,0.902455,,,
7071,,0.434782,,0.0,0.182925,540.0,,9,raw_log,16,STS-B,reinit_debiased,,,,,,,,,,,,0.904476,0.903067,0.903772,0.903067,,,
7072,,,,,,,,0,test_last_log,16,STS-B,reinit_debiased,,0.4595,540.0,,,,,,,,,,,,,0.9003,0.8963,0.8983
7073,,,,,,,,0,test_best_log,16,STS-B,reinit_debiased,,0.4595,540.0,,,,,,,,,,,,,0.9003,0.8963,0.8983
7074,,0.668992,,2e-05,2.660689,54.0,,0,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.841401,0.84292,0.84216,0.84292,,,
7075,,0.922541,,1.8e-05,0.671379,108.0,,1,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.887876,0.887344,0.88761,0.887344,,,
7076,,0.444207,,1.6e-05,0.610804,162.0,,2,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.898421,0.896851,0.897636,0.896851,,,
7077,,0.487566,,1.3e-05,0.482608,216.0,,3,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.897127,0.895443,0.896285,0.896851,,,
7078,,0.467046,,1.1e-05,0.371691,270.0,,4,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.894182,0.894217,0.8942,0.896851,,,
7079,,0.542638,,9e-06,0.301925,324.0,,5,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.900447,0.898795,0.899621,0.898795,,,
7080,,0.442305,,7e-06,0.302048,378.0,,6,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.903129,0.902238,0.902683,0.902238,,,
7081,,0.437637,,4e-06,0.21635,432.0,,7,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.903214,0.901972,0.902593,0.902238,,,
7082,,0.439082,,2e-06,0.191935,486.0,,8,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.904128,0.902337,0.903232,0.902337,,,
7083,,0.432501,,0.0,0.194679,540.0,,9,raw_log,28,STS-B,reinit_debiased,,,,,,,,,,,,0.903634,0.901748,0.902691,0.902337,,,
7084,,,,,,,,0,test_last_log,28,STS-B,reinit_debiased,,0.4475,540.0,,,,,,,,,,,,,0.9003,0.8958,0.898
7085,,,,,,,,0,test_best_log,28,STS-B,reinit_debiased,,0.4476,540.0,,,,,,,,,,,,,0.9003,0.8958,0.898
7086,,0.602283,,2e-05,2.745897,54.0,,0,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.870383,0.869568,0.869976,0.869568,,,
7087,,0.530421,,1.8e-05,0.726571,108.0,,1,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.893411,0.891512,0.892462,0.891512,,,
7088,,0.480084,,1.6e-05,0.605658,162.0,,2,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.895223,0.894621,0.894922,0.894621,,,
7089,,0.64816,,1.3e-05,0.413813,216.0,,3,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.905728,0.904449,0.905088,0.904449,,,
7090,,0.468207,,1.1e-05,0.388206,270.0,,4,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.903231,0.90119,0.90221,0.904449,,,
7091,,0.440885,,9e-06,0.367082,324.0,,5,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.903109,0.901217,0.902163,0.904449,,,
7092,,0.487339,,7e-06,0.27938,378.0,,6,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.90583,0.905582,0.905706,0.905582,,,
7093,,0.41497,,4e-06,0.220164,432.0,,7,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.906545,0.904789,0.905667,0.905582,,,
7094,,0.446092,,2e-06,0.221233,486.0,,8,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.907066,0.905941,0.906503,0.905941,,,
7095,,0.421468,,0.0,0.201721,540.0,,9,raw_log,34,STS-B,reinit_debiased,,,,,,,,,,,,0.906782,0.905544,0.906163,0.905941,,,
7096,,,,,,,,0,test_last_log,34,STS-B,reinit_debiased,,0.4391,540.0,,,,,,,,,,,,,0.9033,0.8986,0.901
7097,,,,,,,,0,test_best_log,34,STS-B,reinit_debiased,,0.4392,540.0,,,,,,,,,,,,,0.9034,0.8986,0.901
7098,,0.664106,,2e-05,2.617147,54.0,,0,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.872884,0.87075,0.871817,0.87075,,,
7099,,0.545845,,1.8e-05,0.680543,108.0,,1,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.890711,0.889131,0.889921,0.889131,,,
7100,,0.604014,,1.6e-05,0.615356,162.0,,2,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.894225,0.893139,0.893682,0.893139,,,
7101,,0.451305,,1.3e-05,0.466489,216.0,,3,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.902411,0.900206,0.901309,0.900206,,,
7102,,0.426303,,1.1e-05,0.369944,270.0,,4,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.903915,0.903667,0.903791,0.903667,,,
7103,,0.562621,,9e-06,0.39207,324.0,,5,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.905437,0.90352,0.904478,0.903667,,,
7104,,0.43383,,7e-06,0.310632,378.0,,6,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.904118,0.904327,0.904223,0.904327,,,
7105,,0.422899,,4e-06,0.204289,432.0,,7,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.905343,0.904428,0.904885,0.904428,,,
7106,,0.436587,,2e-06,0.2,486.0,,8,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.905655,0.904193,0.904924,0.904428,,,
7107,,0.413451,,0.0,0.201575,540.0,,9,raw_log,36,STS-B,reinit_debiased,,,,,,,,,,,,0.906546,0.904714,0.90563,0.904714,,,
7108,,,,,,,,0,test_last_log,36,STS-B,reinit_debiased,,0.4536,540.0,,,,,,,,,,,,,0.8991,0.8942,0.8966
7109,,,,,,,,0,test_best_log,36,STS-B,reinit_debiased,,0.4536,540.0,,,,,,,,,,,,,0.8991,0.8942,0.8966
7110,,0.745705,,2e-05,2.496147,54.0,,0,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.872949,0.870336,0.871642,0.870336,,,
7111,,0.525807,,1.8e-05,0.686584,108.0,,1,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.887482,0.885166,0.886324,0.885166,,,
7112,,0.440522,,1.6e-05,0.565531,162.0,,2,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.901113,0.899987,0.90055,0.899987,,,
7113,,0.455432,,1.3e-05,0.427654,216.0,,3,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.901639,0.901523,0.901581,0.901523,,,
7114,,0.432301,,1.1e-05,0.337815,270.0,,4,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.902884,0.900457,0.90167,0.901523,,,
7115,,0.437514,,9e-06,0.348459,324.0,,5,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.904053,0.902479,0.903266,0.902479,,,
7116,,0.433434,,7e-06,0.284196,378.0,,6,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.904875,0.905533,0.905204,0.905533,,,
7117,,0.448573,,4e-06,0.201399,432.0,,7,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.906729,0.905848,0.906288,0.905848,,,
7118,,0.423953,,2e-06,0.212695,486.0,,8,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.905506,0.904166,0.904836,0.905848,,,
7119,,0.432186,,0.0,0.187399,540.0,,9,raw_log,27,STS-B,reinit_debiased,,,,,,,,,,,,0.906548,0.904939,0.905743,0.905848,,,
7120,,,,,,,,0,test_last_log,27,STS-B,reinit_debiased,,0.4639,540.0,,,,,,,,,,,,,0.8996,0.8938,0.8967
7121,,,,,,,,0,test_best_log,27,STS-B,reinit_debiased,,0.4641,540.0,,,,,,,,,,,,,0.8996,0.8938,0.8967
7122,,0.631212,,2e-05,2.450526,54.0,,0,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.867057,0.863678,0.865367,0.863678,,,
7123,,0.503082,,1.8e-05,0.64568,108.0,,1,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.890152,0.889708,0.88993,0.889708,,,
7124,,0.534028,,1.6e-05,0.657963,162.0,,2,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.879853,0.881706,0.880779,0.889708,,,
7125,,0.495129,,1.3e-05,0.422734,216.0,,3,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.898131,0.899757,0.898944,0.899757,,,
7126,,0.442769,,1.1e-05,0.363503,270.0,,4,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.901683,0.902749,0.902216,0.902749,,,
7127,,0.429731,,9e-06,0.347634,324.0,,5,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.902685,0.902756,0.90272,0.902756,,,
7128,,0.428566,,7e-06,0.303501,378.0,,6,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.902593,0.903049,0.902821,0.903049,,,
7129,,0.455857,,4e-06,0.22514,432.0,,7,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.906025,0.903963,0.904994,0.903963,,,
7130,,0.437966,,2e-06,0.207918,486.0,,8,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.905503,0.904358,0.904931,0.904358,,,
7131,,0.42705,,0.0,0.202239,540.0,,9,raw_log,33,STS-B,reinit_debiased,,,,,,,,,,,,0.90517,0.904204,0.904687,0.904358,,,
7132,,,,,,,,0,test_last_log,33,STS-B,reinit_debiased,,0.4527,540.0,,,,,,,,,,,,,0.9016,0.8969,0.8992
7133,,,,,,,,0,test_best_log,33,STS-B,reinit_debiased,,0.4528,540.0,,,,,,,,,,,,,0.9016,0.8969,0.8993
7134,,0.858845,,2e-05,2.522592,54.0,,0,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.864959,0.863297,0.864128,0.863297,,,
7135,,0.525205,,1.8e-05,0.669087,108.0,,1,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.883393,0.882218,0.882806,0.882218,,,
7136,,0.511997,,1.6e-05,0.611733,162.0,,2,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.901224,0.89963,0.900427,0.89963,,,
7137,,0.499815,,1.3e-05,0.415047,216.0,,3,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.896303,0.895093,0.895698,0.89963,,,
7138,,0.456719,,1.1e-05,0.357157,270.0,,4,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.898501,0.896434,0.897468,0.89963,,,
7139,,0.475953,,9e-06,0.339272,324.0,,5,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.898027,0.90199,0.900009,0.90199,,,
7140,,0.440587,,7e-06,0.320408,378.0,,6,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.903257,0.902955,0.903106,0.902955,,,
7141,,0.42988,,4e-06,0.218502,432.0,,7,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.904503,0.904033,0.904268,0.904033,,,
7142,,0.431856,,2e-06,0.21774,486.0,,8,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.9027,0.902991,0.902846,0.904033,,,
7143,,0.433607,,0.0,0.211086,540.0,,9,raw_log,38,STS-B,reinit_debiased,,,,,,,,,,,,0.903961,0.903612,0.903787,0.904033,,,
7144,,,,,,,,0,test_last_log,38,STS-B,reinit_debiased,,0.4646,540.0,,,,,,,,,,,,,0.8992,0.8945,0.8969
7145,,,,,,,,0,test_best_log,38,STS-B,reinit_debiased,,0.4645,540.0,,,,,,,,,,,,,0.8993,0.8945,0.8969
7146,,0.561889,,2e-05,2.288384,54.0,,0,raw_log,0,STS-B,reinit_debiased,,,,,,,,,,,,0.873495,0.870117,0.871806,0.870117,,,
7147,,0.535984,,1.8e-05,0.681868,108.0,,1,raw_log,0,STS-B,reinit_debiased,,,,,,,,,,,,0.891837,0.891778,0.891807,0.891778,,,
7148,,0.605308,,1.6e-05,0.593613,162.0,,2,raw_log,0,STS-B,reinit_debiased,,,,,,,,,,,,0.886906,0.891526,0.889216,0.891778,,,
7149,,0.493121,,1.3e-05,0.447398,216.0,,3,raw_log,0,STS-B,reinit_debiased,,,,,,,,,,,,0.894487,0.89336,0.893923,0.89336,,,
7150,,0.466205,,1.1e-05,0.344404,270.0,,4,raw_log,0,STS-B,reinit_debiased,,,,,,,,,,,,0.895801,0.892816,0.894308,0.89336,,,
7151,,0.472205,,9e-06,0.359869,324.0,,5,raw_log,0,STS-B,reinit_debiased,,,,,,,,,,,,0.902757,0.900541,0.901649,0.900541,,,
